id,facebook_id,page_name,page_type
14597,158292477548576,82nd Airborne Division Sustainment Brigade,government
14598,167188089972719,KLM Denmark,company
14599,15221804966,Sir Alan Haselhurst,politician
14600,136104136583162,State Representative Matt Fridy,politician
14601,216707628375039,ASUS Republic of Gamers,company
14602,207696305938679,3 Adam,tvshow
14603,299066286775296,IOCI Media Services,government
14604,104786012162,United States Strategic Command,government
14605,160689006596,"2nd Brigade Combat Team, 3rd Infantry Division",government
14606,201348076578823,Ambassade de France à Madagascar,government
14607,238704961546,Zona MX 101.9 FM,company
14608,1609568492627979,NYC Dept. of Correction,government
14609,377859087362,spark7,company
14610,869707853121197,Ahmet Davutoğlu,politician
14611,139194396157973,American Express,company
14612,471784335392,Snapdeal,company
14613,107009842653217,Etisalat UAE,company
14614,620493278128163,Anja Butschkau,politician
14615,414969545271332,Hora do Faro,tvshow
14616,19973233436,Vodafone Egypt,company
14617,370040056424487,徐耀昌加油讚,politician
14618,161759703902248,I Just Want My Pants Back,tvshow
14619,78929963050,RCN,company
14620,117631918254127,Hawkeye Football,company
14621,464784140206218,Televisa Tijuana Oficial,company
14622,100546646812730,Trophy Wife,tvshow
14623,403547856480315,European Commission - Economy and Finance,government
14624,102368506587196,U.S. Army NATO Brigade,government
14625,201450226534069,Samsung Norge,company
14626,103877373110336,Bosch Herramientas Eléctricas Profesionales y Accesorios,company
14627,396117143824451,Annagrazia Costanza Calabria,politician
14628,129819533748295,Andrew Leigh MP,politician
14629,643007049148491,Secretaría Nacional Anticorrupción del Paraguay - SENAC,government
14630,180499068659788,Phil Wilson MP for Sedgefield,politician
14631,1542738605942864,Australia in Turkey,government
14632,122032897960020,Tabib Michael Farrugia,politician
14633,183895435351,Brigitte Zypries,politician
14634,150824745019482,TSET,government
14635,651899784833122,Israel Ministry of Public Security,government
14636,424552764254311,Blue Apron,company
14637,58172418155,Asiana Airlines,company
14638,102994146404460,Krispy Kreme Middle East,company
14639,173452976040049,Lee Yi Shyan,politician
14640,167499746617461,USA and Slovakia,government
14641,6352578678,Singapore Airlines,company
14642,867155913451643,U.S. Coast Guard Sector Detroit,government
14643,169511725183,U.S. Embassy Singapore,government
14644,188648971170155,Attorney General Steve Marshall,government
14645,1375036662524038,Alois Gerig,politician
14646,96324593804,"1st Brigade Combat Team, 82nd Airborne Division",government
14647,766690520049806,csl,company
14648,1697847153764498,German Embassy Yerevan,government
14649,183940768442517,袁彌明 Erica Yuen,politician
14650,456082177763485,Manfred Weber,politician
14651,362876974049440,HAZ Isernhagen,company
14652,162763020413089,Deutsche Botschaft Tiflis გერმანიის საელჩო თბილისი,government
14653,460468827302056,Discover Tunisia,government
14654,197574830249,المقابلة,tvshow
14655,342998219073706,La France au Japon - 在日フランス大使館,government
14656,215919851841708,India in Finland (Embassy of India to Finland and Estonia),government
14657,129277050529966,Taco Bell Chile,company
14658,687809581328566,"Chief Electoral Officer, Himachal Pradesh",government
14659,159444347067,XVIII Airborne Corps,government
14660,126543134107839,Ambassade du Canada en Autriche,government
14661,104599519602883,Colorado Parks and Wildlife,government
14662,138659612829892,Eliseu Padilha,politician
14663,412497982288246,Ulrike Rodust,politician
14664,173994299467974,Consulado General y Centro de Promoción Argentina en Barcelona,government
14665,1471296999827655,Swiss International Air Lines,company
14666,122098681161930,NASA Desert RATS,government
14667,104896112844,Wake County Government,government
14668,272959376168108,Oswin Veith - Für die Wetterau im Bundestag,politician
14669,105241684184,CAFÉ TAIPÁ,company
14670,313745795357732,Dell,company
14671,295892683892954,Naval Science and Technology Future Force Magazine,government
14672,368634453338332,Thomas Danielsen,politician
14673,636653929736413,Marita Ulvskog,politician
14674,52563647525,Kyrsten Sinema,politician
14675,806928486148320,Handicap.gouv,government
14676,149716621764833,The Layover,tvshow
14677,139789445347,U.S. Embassy Astana / Посольство США в Казахстане,government
14678,159800826919,Fort Irwin Family and MWR,government
14679,128088013894013,Turkish Embassy in Bucharest,government
14680,138912573683,European Commission in the UK,government
14681,109823043828,Durex,company
14682,349246661830902,1st Joint Public Affairs Unit,government
14683,143437515696376,Ambasada Izraela w Polsce,government
14684,1489450527934165,BLX,tvshow
14685,81426950401,Department of Energy Office of Scientific and Technical Information,government
14686,127591817259266,ANSES,government
14687,233662293387528,PLDT Home,company
14688,114902995216649,Samsung,company
14689,103944372988172,Singapore Ministry of Manpower,government
14690,576624565725453,Isidro Pedraza Chávez,politician
14691,427031404157997,Peace Corps Colombia,government
14692,559220047456529,Embassy of Belgium in Kinshasa,government
14693,306502609381651,CenturyLink Prism TV,company
14694,171085902948628,Consulate General of Switzerland in New York,government
14695,175717809200174,JustFab,company
14696,145424508823830,"Ambassade des Etats-Unis Conakry, Guinée",government
14697,152452064782617,Power Rangers,tvshow
14698,626733084089391,V Muraleedharan,politician
14699,319399994763548,300Polityka,company
14700,1542462589151523,Ambassade van België in Marokko - Ambassade de Belgique au Maroc,government
14701,185375358167333,Milky Way,company
14702,160855903938854,Megan Woods - MP for Wigram,politician
14703,52268280111,Prison Break,tvshow
14704,1701636203456816,Airheads Canada,company
14705,1475414669371697,Elmar Nascimento,politician
14706,255199541307698,Departamento Administrativo de la Función Pública,government
14707,157914207591475,Amazon.es,company
14708,390216397662516,Café Zero°,company
14709,218131994880309,Dubai Municipality بلديــة دبــي,government
14710,588846017793048,Forum Culturel Autrichien Paris / Österreichisches Kulturforum Paris,government
14711,125996429705,Starbucks Hong Kong,company
14712,10714392889,Simone Baldelli,politician
14713,381214351927610,Internet Association,company
14714,579840665364797,Consulate General & Promotion Centre of the Argentine Republic in Mumbai,government
14715,469986586372416,British Athletics,company
14716,232176603463978,14th Brigade Engineer Battalion,government
14717,218767064803659,Big Brother Auditions,tvshow
14718,184748488239436,"US National Weather Service, Colorado Basin River Forecast Center",government
14719,278565202257,Lidl Deutschland,company
14720,1451700638390004,Arif Virani,politician
14721,483204391716580,Itaucard,company
14722,156948941023580,Beyond Scared Straight on A&E,tvshow
14723,207957651856,Pennsylvania National Guard,government
14724,585288621599074,James Brokenshire,politician
14725,402338103208296,Oikos México,company
14726,261525540546922,Child Family Community Australia,government
14727,317917298338162,Markus Koob - Bundestagsabgeordneter für Hochtaunus und Oberlahn,politician
14728,262081513892214,Just Spices,company
14729,1539214203005304,"India in Armenia Embassy of India, Yerevan",government
14730,255331684493690,Cathay Pacific Airways,company
14731,515285941922173,Klaus Holetschek,politician
14732,943198402357632,Max Hiegelsberger,politician
14733,1565284653705609,Ambassade de Belgique en Algérie - Ambassade van België in Algerije,government
14734,31232272780,Antiques Roadshow l PBS,tvshow
14735,7387916687,Abarth,company
14736,124728879505,Campbell's,company
14737,267016720001430,Ministry of Finance Japan,government
14738,78402726296,Halebop,company
14739,302700649818522,Sesamstrasse,tvshow
14740,82288748955,Dell,company
14741,190779402653,City,company
14742,648687335156127,Lilyhammer,tvshow
14743,257553004392860,Andrew Leslie,politician
14744,125734529452,Mobikwik,company
14745,311172901297,Dick Smith,company
14746,592414694156723,Allied Land Command,government
14747,133038303390133,Sicredi,company
14748,44421520457,U.S. Environmental Protection Agency (EPA) Region 6,government
14749,224013000944060,Crocs,company
14750,205021419514301,AbeBooks.fr,company
14751,139017056201150,Pure Michigan Talent Connect,government
14752,720294508014015,Hijabenka.com,company
14753,291846429771,NOAA Ship Fairweather,government
14754,774129629309385,Marca España,government
14755,106364529428217,梁益誌,politician
14756,170233393043414,Walmart Honduras,company
14757,181018641934810,Pop Talk,tvshow
14758,258543454169569,Solar Power World,company
14759,135092849846756,"1st Battalion 48th Infantry Regiment Fort Leonard Wood, MO",government
14760,392612250757607,National Literacy and Numeracy Week,government
14761,1613749885512173,Deputada Maria Helena,politician
14762,263442115054,L'OCCITANE en Provence,company
14763,246057448851197,Siddaramaiah,politician
14764,224320044313074,La Voz,tvshow
14765,877011805710836,"India in Italy (Embassy of India, Rome)",government
14766,562266210478582,Lambert van Nistelrooij,politician
14767,187483151444474,Domingo Espetacular Record,tvshow
14768,118355738208763,The Office of Behavioral and Social Sciences Research (OBSSR),government
14769,235965333270954,Wounded Soldier and Family Hotline,government
14770,53732354560,Josip Juratovic,politician
14771,215696058884,VisitSweden,company
14772,249029921843720,Pedro Pablo Treviño,politician
14773,194597583890959,Oregon Heritage,government
14774,170324889676304,Magic of Rahat,company
14775,143653625702930,Rose's Cordial South Africa,company
14776,501041213254164,פרויקט הלהקה - The Band Project,tvshow
14777,258792663574,"1-2 SBCT, 7th Infantry Division",government
14778,175404839184922,NOAA NWS Ocean Prediction Center,government
14779,1388910414703135,Danielle Michel - sénatrice,government
14780,253121031481890,Evelyne Gebhardt,politician
14781,407224476019242,World Government Summit - القمة العالمية للحكومات,government
14782,96027060779,Real Housewives of Atlanta,tvshow
14783,131871596849710,Ambassade de France en Lituanie,government
14784,152650658523697,Sepp Müller,politician
14785,459974514027058,CinéTFO,tvshow
14786,291250094244711,T.C. Seul Büyükelçiliği,government
14787,127439507270196,BBC Breakfast,tvshow
14788,10150093035685641,Bravo Battery 1st Bn 40th Field Artillery,government
14789,25134344760,François Bayrou,politician
14790,114785757757,ARN Colombia,government
14791,330825443903,Juan Manuel Santos - Presidente,politician
14792,199115713456705,Disney Auditions,company
14793,132616006210,River Cottage,company
14794,1678435355765315,Ambassade de France à Djibouti,government
14795,551246314973765,Prof. Dr. Wolfgang Reinhart,politician
14796,150174411334,Veracruz Turismo,government
14797,1491310561172577,Fastnacht in Franken,tvshow
14798,210255542331977,GIORDANO,company
14799,511399752215114,Patrick Schnieder,politician
14800,242483239430736,The Arrangement,tvshow
14801,25547876945,Herts Police,government
14802,130163127032931,HealthCare.gov,government
14803,256170111183450,Consulado-Geral da Alemanha Rio de Janeiro,government
14804,149475666523,The View,tvshow
14805,560400007342684,Alcaline,tvshow
14806,212467835513438,Jenniffer González Colón,politician
14807,129907230354020,Cetelem France,company
14808,175131872513841,City of Auburn Emergency Management,government
14809,255505611139686,Ministerio de la Producción del Perú,government
14810,536076903164519,林靜儀 醫師.立法委員,politician
14811,108650015336,Pat Quinn,politician
14812,339439233643,L'OCCITANE en Provence,company
14813,157344836207,Pulco,company
14814,135470743136880,Visit Barbados,company
14815,373787955997299,EU in India,government
14816,349658008496756,MLC Australia,company
14817,2105865069439606,Senator Jordon Steele-John,politician
14818,242447332452983,OSRAM AutoMoto Polska,company
14819,135376382586,Golf Galaxy,company
14820,83348429930,www.bmkg.go.id,government
14821,846710358776939,German Embassy Yangon,government
14822,547466642107014,Josh Wilson MP,politician
14823,401006200007303,Silke Launert,politician
14824,143730422360714,US National Weather Service Mobile Alabama,government
14825,150602905004684,US National Weather Service Corpus Christi Texas,government
