id,name,ml_target
16579,justrdk,0
16580,cgatno,0
16581,ZLester,0
16582,sesh,0
16583,Squareys,0
16584,pouyanh,0
16585,lihaizhong,0
16586,eaguad1337,0
16587,edersoares,0
16588,masihtamsoy,0
16589,johnfredcee,0
16590,christsaragih,0
16591,saigerutherford,1
16592,tareksalem,0
16593,kasunkv,0
16594,benscarisdead2,0
16595,WayneTrum,0
16596,pterdchanakul,1
16597,cdrn,0
16598,MuhaddiMu,0
16599,iwillwen,0
16600,kagawagao,0
16601,ruikong,0
16602,Eronana,0
16603,ansonyao,0
16604,thekillerdev,0
16605,cuongpianna,1
16606,gwleuverink,0
16607,CliffordAnderson,0
16608,schnie,0
16609,MFatihMAR,0
16610,asmitapoddar,1
16611,CaoXueLiang,1
16612,ObertShen,0
16613,nahid,0
16614,JohannHospice,1
16615,charlietango,0
16616,baishiup,0
16617,loyalyonggang,1
16618,gchevalley,1
16619,ReliefZk,0
16620,somethvictory,0
16621,Angus-Liu,0
16622,caoweiju,0
16623,nijikokun,0
16624,sugarac,0
16625,nicowenterodt,0
16626,ardabbour,1
16627,edisonlee55,0
16628,reciosonny,0
16629,lightxu,1
16630,dylanbhughes,0
16631,sebastianruder,1
16632,VoyagerIII,1
16633,kk86bioinfo,0
16634,farice,1
16635,cclient,0
16636,ZhangYunfang,0
16637,MaksimDan,1
16638,gabeio,0
16639,ayushchopra96,1
16640,bolismauro,0
16641,jchodera,1
16642,sdsdsxcxc,0
16643,flupine,0
16644,jseteny,0
16645,matty234,0
16646,mrquincle,0
16647,joostrijneveld,0
16648,qxk23,0
16649,cscherrer,1
16650,guybartal,1
16651,hirofumi0810,1
16652,monteirobrena,0
16653,sebastianconcept,0
16654,olivermontes,0
16655,Alaya-in-Matrix,1
16656,gvassallo,0
16657,robertchoi,1
16658,PriscylaSantos,0
16659,PanosAntoniadis,1
16660,domfarolino,0
16661,icco,0
16662,YamilG,0
16663,dobs,0
16664,jcottam,0
16665,katesclau,0
16666,benbuleong,1
16667,Turao,0
16668,GetCodePanda,0
16669,harttle,0
16670,alpby,1
16671,alfredtofu,1
16672,danielrubango,0
16673,YuxiangJohn,1
16674,PezCoder,0
16675,JohannMG,0
16676,dpopp07,0
16677,SeanMcP,0
16678,luisfelipegodoi,0
16679,dylanpyle,0
16680,HFO4,0
16681,jorchg,0
16682,joshfarrant,0
16683,ixisio,0
16684,agamemnonc,1
16685,lucasprogamer,0
16686,gokulkrishh,0
16687,nikmaniatis,0
16688,AlenHujdur,0
16689,klren0312,0
16690,mooreryan,0
16691,saracope,0
16692,miquelmarti,1
16693,nmarus,0
16694,sthibault,0
16695,frankhale,0
16696,lbb199197,1
16697,lijunray,0
16698,octavioturra,0
16699,mincongzhang,1
16700,arashmanteghi,0
16701,RahulJanagouda,0
16702,bengreenier,0
16703,genediazjr,0
16704,brucevanhorn2,0
16705,kenkoii,0
16706,amansoni,1
16707,henrysky,1
16708,imlidian,1
16709,muhamuttaqien,0
16710,alexander-schranz,0
16711,screets,0
16712,colpanik,0
16713,thekaduu,0
16714,jordonbiondo,0
16715,AlexanderProd,0
16716,doyoe,0
16717,YueHub,0
16718,sanketsaurav,0
16719,aaaven,1
16720,panzer-planet,0
16721,royhobbstn,0
16722,brandonlamb,0
16723,sergiokopplin,0
16724,Rukeith,0
16725,ZVK,1
16726,josemalcher,0
16727,Adroit11,0
16728,richban,1
16729,ikarishinjigao,1
16730,fredhohman,1
16731,ipa-mah,1
16732,howells,0
16733,RaoHai,0
16734,SnakeShawn,1
16735,samuelkubai,0
16736,agnathan,0
16737,kiranbandi,0
16738,AdvaithD,0
16739,plusgut,0
16740,nb312,1
16741,sebasjimenez10,0
16742,tacitphoenix,0
16743,satimovm,0
16744,allenLew1991,0
16745,theYogesh,1
16746,profburial,0
16747,bonifaido,0
16748,chengzhx76,0
16749,LuisHCK,0
16750,d1b1,0
16751,geobabbler,0
16752,Azzurrio,0
16753,axelbellec,0
16754,devypt,0
16755,gentlecoder,0
16756,ecrmnn,0
16757,rovast,0
16758,gabrielqueiroz,0
16759,ThaNarie,0
16760,TomasHubelbauer,0
16761,paveliko,0
16762,pipiboom,0
16763,fansenze,0
16764,AdamMc331,1
16765,codinguncut,0
16766,fridolin-koch,0
16767,jessecoding,1
16768,nosahama,0
16769,jesgundy,0
16770,chaitanyanettem,0
16771,mipapo,0
16772,amercier,0
16773,apburton84,1
16774,MaybeS,1
16775,steveklebanoff,0
16776,odomojuli,0
16777,grsind19,0
16778,gre,0
16779,lucasteles,0
16780,chenglinjava68,0
16781,lxc86739795,1
16782,axquired24,0
16783,justinoboyle,0
16784,hznuksco,0
16785,rapulu,0
16786,AaronMT,1
16787,manbusky,0
16788,Yukaii,0
16789,DanJFletcher,0
16790,cheng-li,1
16791,makevoid,0
16792,Gr1N,0
16793,narze,0
16794,iFarmGolems,0
16795,pdeligia,1
16796,milliams,1
16797,hsuehic,0
16798,kbrock,0
16799,kmruiz,1
16800,RicheZhang,0
16801,othreecodes,0
16802,abdul-rehman-2050,1
16803,hello-chenchen,0
16804,SmartPorridge,1
16805,silentspring2,1
16806,jamesdaniels,0
16807,oleg-andreyev,0
16808,morkro,0
16809,shubhamoy,0
16810,rmasclef,0
16811,Kelvinmijaya,0
16812,t-smirnov,1
16813,gvmohzibat,0
16814,galexrt,0
16815,HRcc,0
16816,Bjorn248,0
16817,masangbeom,0
16818,junjuew,1
16819,QiMa,0
16820,andresn,0
16821,caleblareau,1
16822,emilyblack95,0
16823,rosskarchner,0
16824,bahlo,0
16825,anwar-pasaribu,0
16826,nowgoant,0
16827,haner199401,0
16828,saeedarabi92,1
16829,lmacsen,0
16830,GrayWang,0
16831,ruction,0
16832,huntie,0
16833,Kiris-tingna,0
16834,ZhuoSir,1
16835,ionvladescu,0
16836,qaavi,0
16837,jecaestevez,0
16838,abenevaut,0
16839,JonnyKong,1
16840,seoz,1
16841,mingyang91,0
16842,jonathansick,0
16843,dekz,0
16844,iraycd,0
16845,adamralph,0
16846,dethe,0
16847,pgrimaud,0
16848,FurkanArslan,1
16849,andreysoltan,0
16850,pcelta,0
16851,albertjan,0
16852,arodr967,0
16853,patadejaguar,0
16854,duivvv,0
16855,futureUnsure,1
16856,cdbattags,0
16857,Jinxit,1
16858,lorenanicole,1
16859,Kipsora,1
16860,francescobianco,0
16861,Tzzg,0
16862,masawada,0
16863,chrsgrffth,0
16864,egardner,0
16865,Steppschuh,0
16866,mhdsyarif,0
16867,ryantam626,1
16868,CaptainYukinoshitaHachiman,0
16869,LiycJia,1
16870,tcelestino,0
16871,chasingtheflow,0
16872,liqun730,1
16873,johntruckenbrodt,1
16874,mblaschke,0
16875,aalwash,0
16876,cellularmitosis,0
16877,guodong000,0
16878,IgorDePaula,0
16879,princesegzy01,1
16880,Firesphere,0
16881,jaredwilli,0
16882,ranjiewwen,0
16883,Yanzzzzz,1
16884,matts2cant,0
16885,HouzuoGuo,1
16886,nlittlepoole,1
16887,animenon,1
16888,DipanshKhandelwal,0
16889,Sashkan,0
16890,neverovski,0
16891,sean-stanley,0
16892,msaharia,1
16893,akbarhossainr,0
16894,mecheri,0
16895,SadiHassan,1
16896,abx67,1
16897,mrmlnc,0
16898,ramadimasatria,0
16899,manoj652,1
16900,olivierzach,1
16901,NovaVolunteer,1
16902,jordanaubert,0
16903,balhafni,1
16904,gpldecha,1
16905,fregu856,1
16906,ngima,0
16907,natumn,0
16908,shikajiro,0
16909,GiantSeaweed,1
16910,sid22,1
16911,franklinjavier,0
16912,rajanand,0
16913,sGambolati,1
16914,Darkoon,1
16915,keigohtr,1
16916,goru001,1
16917,stackia,0
16918,DingSoung,0
16919,ReAlign,0
16920,cthoyt,1
16921,spelcaster,0
16922,cadorn,0
16923,devssh,0
16924,goforgold,0
16925,Offirmo,0
16926,a7r3,0
16927,automagisch,0
16928,WangytBest,0
16929,OnlyBelter,0
16930,SHSF0817,1
16931,rfreites,0
16932,robsonalvesbh,0
16933,YanceyZhangDL,1
16934,smallearth,0
16935,praneshr,0
16936,JackDaniells,0
16937,RedHotMan,0
16938,Olical,0
16939,amatzen,0
16940,abi-aryan,1
16941,ricardotk002,0
16942,BirdLeeSCUT,0
16943,sunyiyou,1
16944,raws,0
16945,ScienceXChina,1
16946,azamara,0
16947,amirzia,1
16948,jsjzh,0
16949,qvantor,0
16950,igas,0
16951,callicoder,0
16952,tangleiao,0
16953,JonMidhir,1
16954,LiyuanLucasLiu,1
16955,neara,0
16956,hoangnamitc,0
16957,1xiyu,0
16958,poshboytl,0
16959,laoqiren,0
16960,Fuor,0
16961,gongmingqm10,0
16962,risico,0
16963,iirving,0
16964,giraffesyo,0
16965,brendo10x,0
16966,GabrielDrapor,1
16967,bisko,0
16968,markerdmann,1
16969,netankit,1
16970,jackyko1991,1
16971,caycehouse,0
16972,LFSCamargo,0
16973,hooray,0
16974,bobpoekert,1
16975,jasontorres,0
16976,alexandermiller702,1
16977,emilyaherbert,1
16978,antoniorrm,0
16979,lemonkey,0
16980,stefano-meschiari,0
16981,aethelyon,0
16982,rodrigo-dev,0
16983,adriangrigore,0
16984,r-dent,0
16985,claus,0
16986,huxinmin,0
16987,dooooooooinggggg,0
16988,ALRubinger,0
16989,danielart,0
16990,johnwdubois,1
16991,jajupmochi,1
16992,SWING1993,0
16993,DamonLiuTHU,1
16994,HansHammel,0
16995,dongAxis,1
16996,amokan,0
16997,IpshitaC,1
16998,nitishkumarsingh13,0
16999,juanerolon,1
17000,harshmunshi,1
17001,the-aus,0
17002,dopefaceee,1
17003,stefan-kern,0
17004,pengyuan,1
17005,cauldnz,1
17006,jowagner,1
17007,iny7,0
17008,shingt,0
17009,nabinked,0
17010,eda-ricercatore,1
17011,haotianteng,1
17012,johnmpotter,0
17013,hyj1991,0
17014,bhaskarmelkani,0
17015,R0rs12ach,0
17016,jacksonbss,0
17017,billie66,0
17018,davinderpalrehal,0
17019,shamangary,1
17020,bigtiger02,0
17021,dapseen,0
17022,ScotterC,0
17023,soloalex1,0
17024,mahdi,0
17025,adarshp199877,1
17026,tidyjiang8,0
17027,svjan5,1
17028,garrett-vangilder,0
17029,Ayanzadeh93,1
17030,archenroot,0
17031,CWYH,1
17032,gbzhu,1
17033,alanrsoares,0
17034,jeffreyxuworld,0
17035,BunHouth,0
17036,iamcheeming,0
17037,nitinkgp23,0
17038,master-atul,0
17039,e-schultz,0
17040,ccchengff,1
17041,jonastebbe,0
17042,shahimclt,0
17043,Tejabhishek,0
17044,merjiezo,0
17045,linhaosunny,0
17046,netpoe,0
17047,alanljj,0
17048,hackingbeauty,0
17049,ilyoung-mindset,0
17050,flrngel,0
17051,mkj-is,0
17052,chaixl,0
17053,brunooojapa,0
17054,mzgoddard,0
17055,navid9675,0
17056,marcweil,0
17057,mizzao,0
17058,cijokb,0
17059,jhkersul,0
17060,jesusangelm,0
17061,Alamantus,0
17062,lovedebug,0
17063,dorokhin,0
17064,ninhxuanluu,0
17065,Angzz,1
17066,huandu,0
17067,Prathamesh99,1
17068,jamesallardice,0
17069,soediro,0
17070,theogf,1
17071,adrienpoly,0
17072,ndious,0
17073,draperunner,0
17074,jacoahmad,0
17075,9andresc,0
17076,banga,1
17077,James-Firth,0
17078,mojun,0
17079,rarce,0
17080,SRvSaha,1
17081,collin-garvey,0
17082,ThejaNagala,1
17083,mnaeem95,0
17084,nebulade,0
17085,glauroqj,0
17086,kirang89,0
17087,matthewfeickert,1
17088,ricvillagrana,0
17089,abeet,0
17090,cat-turner,0
17091,changkun,1
17092,carlflor,0
17093,afeozzz,1
17094,lican09,0
17095,padunk,0
17096,elliottye,1
17097,Kartikay26,1
17098,ceefour,0
17099,rhiever,1
17100,obitech,1
17101,RafaelGSS,0
17102,repositivator,1
17103,CMGS,1
17104,gu-xionghong,0
17105,mojilla,0
17106,Neungzad,0
17107,jeftarmascarenhas,0
17108,0is1,0
17109,ofpiyush,1
17110,hellojet,1
17111,Hsingmin,1
17112,oliversong,0
17113,Jiar,0
17114,mohitghatikar,1
17115,kbenoit,1
17116,albert-gonzalez,0
17117,dsibilly,0
17118,sudhirvkumar,0
17119,elijahcruz12,0
17120,rajasekhar02,0
17121,adamelliotfields,0
17122,donadam2015,0
17123,qijiezhao,1
17124,msanroman,0
17125,Dewep,0
17126,coldmanck,1
17127,Lewuathe,0
17128,IndrajeetPatil,1
17129,Olimoyo,1
17130,alexlevy0,0
17131,Compulsed,0
17132,bkvirendra,0
17133,iiiyu,0
17134,kamaal-,0
17135,arnaud-deprez,0
17136,RicardoBorgesGO,0
17137,mauryasameer,1
17138,sylviawong3527,1
17139,HashNuke,0
17140,rorovic,0
17141,deepumukundan,0
17142,carlthome,1
17143,kogakure,0
17144,relwell,1
17145,fusijie,0
17146,superhj1987,0
17147,sokeno,0
17148,soichisumi,0
17149,eebssk1,1
17150,andy-b-84,0
17151,mehrad77,0
17152,DominusKelvin,0
17153,szhigunov,0
17154,Kiku-Reise,0
17155,liugangtaotie,0
17156,Thrimbda,0
17157,igululu,1
17158,Mahedi-61,1
17159,Kingson,0
17160,parinpshah94,1
17161,marclundgren,0
17162,alexandernst,0
17163,rafaelzomer,0
17164,lucasbflopes,0
17165,jkesselring,0
17166,thomasboyt,0
17167,peterljq,1
17168,HJianBo,0
17169,ScottyFillups,0
17170,colinhoernig,0
17171,monkey1208,1
17172,jjgrainger,0
17173,PaulZJ,0
17174,CaptainFreak,0
17175,soleaf,1
17176,nbgao,1
17177,SEJeff,0
17178,datajoker1,1
17179,shevakuilin,0
17180,TaoSama,1
17181,JacksonIsaac,1
17182,justinrporter,1
17183,alexpate,0
17184,kwawmannanjnr,1
17185,bmservilha,1
17186,spoike,0
17187,Lich2013,0
17188,seufagner,0
17189,mikebarkmin,0
17190,mcgirr,1
17191,arindas,1
17192,gangjun911,0
17193,dfahlander,0
17194,anthoitaker,1
17195,jnreynoso,0
17196,haikoschol,0
17197,ftrain,0
17198,amiraliakbari,0
17199,Rhymond,0
17200,dangeng,1
17201,daherk2,1
17202,leemunroe,0
17203,mrk21,0
17204,adeelibr,0
17205,JijoBose,0
17206,LavyshAlexander,0
17207,rakshitmidha,0
17208,Cubelrti,0
17209,VytorCalixto,0
17210,joelvaneenwyk,0
17211,epixa,0
17212,isair,0
17213,ZhenshengLee,1
17214,nrkdrk,0
17215,Xiangyaojun,1
17216,haoyangnz,0
17217,etodd,0
17218,syedashiqurrahman,1
17219,alhazmy13,0
17220,Puzo,0
17221,shankarshastri,0
17222,hackwith,0
17223,SuperYuLu,1
17224,adebesin,1
17225,robertherber,0
17226,CaiYiLiang,0
17227,achellies,0
17228,131,0
17229,imaben,0
17230,tc,0
17231,gjc13,1
17232,awlange,0
17233,samudary,0
17234,genedy377,0
17235,fullstackstatistician,1
17236,LiqunChen0606,1
17237,simnalamburt,0
17238,IsraelObiagba,0
17239,jnotnull,0
17240,faizalheesyam,0
17241,YicongCao,1
17242,pandada8,0
17243,CyberLine,0
17244,Lagaffe,0
17245,tencircles,0
17246,saighost,0
17247,mikevercoelen,0
17248,Shvier,1
17249,mikimaine,0
17250,skiral,0
17251,Otbivnoe,1
17252,omeraplak,0
17253,GeorgeWL,0
17254,gowriaddepalli,1
17255,skylarklxlong,0
17256,bastianwegge,0
17257,ilkerc,0
17258,ramhiser,1
17259,carlorizzante,0
17260,jamesprite,0
17261,sindreij,0
17262,spywhere,0
17263,gitivon,0
17264,Intelguasoft,0
17265,mrytsr,0
17266,ian0549,1
17267,rafaelmv,0
17268,fionn-mac,1
17269,logc,1
17270,simi,0
17271,ajzele,0
17272,shkm,0
17273,jamsiedaly,0
17274,KimKiHyuk,1
17275,chhaihongsrun,0
17276,ejnshtein,0
17277,dennisja,0
17278,andrecamilo,0
17279,dutyuzh,0
17280,sandeep1995,0
17281,ralph-dev,0
17282,Yolgie,0
17283,klaascuvelier,0
17284,hph,0
17285,itsderek23,1
17286,maitret,0
17287,rmxcc,0
17288,chrispecoraro,0
17289,mcao,0
17290,Daghlny,1
17291,DawnPaladin,0
17292,roemmele,1
17293,peymanbey,1
17294,LostCrew,0
17295,pnavarrc,0
17296,cbonoz,0
17297,jadbox,0
17298,Undistraction,0
17299,quarkdev,0
17300,takeitallsource,0
17301,DoguD,1
17302,loveLibra,0
17303,BrookZhao,0
17304,kesin,0
17305,IvoPereira,0
17306,qq2294011886,1
17307,freya0608,0
17308,liuchunhui,0
17309,nbriz,0
17310,mohamedothman91,0
17311,donmccurdy,0
17312,cdeutsch,0
17313,dezmou,0
17314,matheusrabelo,0
17315,andhikamaheva,0
17316,XuQianJin-Stars,1
17317,daminisatya,1
17318,jonhoo,0
17319,firozansar,0
17320,adelavega,1
17321,cybermanbd,1
17322,melgor,1
17323,spMohanty,1
17324,griffey,0
17325,heshanlk,0
17326,esparkman,0
17327,bdetweiler,1
17328,RiftSplitter,1
17329,GENERALTUNE,0
17330,hepingtao,1
17331,dimpurr,0
17332,goldhand,0
17333,rajat503,1
17334,bgroveben,1
17335,fanpei91,0
17336,mr-linch,0
17337,mingz2013,0
17338,dsheetz,0
17339,haggen,0
17340,fowler74,0
17341,href,1
17342,thekevinbrown,0
17343,digitiqman,0
17344,Sayan-Paul,1
17345,ss-is-master-chief,1
17346,phmLabs,0
17347,dielduarte,0
17348,AxsPlayer,1
17349,bityogi,0
17350,amrsekilly,0
17351,LivesInSpb,0
17352,derekeder,0
17353,richard-lopes,0
17354,pdrazewski,0
17355,iSame7,1
17356,EthanOrange,0
17357,iamsivab,1
17358,PatrickAuld,1
17359,Jetsoanalin,1
17360,ararslan,1
17361,jwaltonmedia,0
17362,peterpeerdeman,0
17363,okcy1016,0
17364,msyfls123,0
17365,lcxdi8887,0
17366,joshspeagle,1
17367,karel-brinda,1
17368,herbertcordeiro,0
17369,lovvge,1
17370,rootsher,0
17371,ibarsi,0
17372,MarioGogogo,0
17373,binarybaba,0
17374,nialloh23,1
17375,29jitender,0
17376,roma98,0
17377,sugarshin,0
17378,pierrelemee,0
17379,nluo,0
17380,breath-co2,0
17381,gbin,0
17382,Prabhnith,0
17383,RominYue,1
17384,mraible,0
17385,skwashd,0
17386,dafei1288,0
17387,jiaxue1993,1
17388,agazinakou,0
17389,JDevlieghere,0
17390,brunoqueiros,0
17391,reneweteling,0
17392,Majidkn,0
17393,pan-long,0
17394,arnaudbreton,0
17395,hanxiao,1
17396,oophelia,1
17397,TimberTang,0
17398,bricelalu,0
17399,fiskeben,0
17400,ramon-src,0
17401,SanjeevMurthy,0
17402,s3341458,1
17403,shubhodeep9,0
17404,steelydylan,0
17405,erickdbrito,0
17406,andresamayadiaz,0
17407,SupineDread,0
17408,bas-rustenburg,0
17409,slamj1,0
17410,mehditlili,1
17411,Curzy,0
17412,GoreStarry,0
17413,fabzl,0
17414,mykisscool,0
17415,pykao,1
17416,gscottstukey,1
17417,ninabreznik,0
17418,ricardokleinklein,1
17419,ZhaZhengRefn,0
17420,bnb,0
17421,josefdlange,0
17422,lufficc,0
17423,gazhrot,0
17424,poncianodiego,0
17425,RemcoBuddelmeijer,1
17426,evilmarty,0
17427,philkeys,0
17428,indranilsinharoy,1
17429,connor,0
17430,nilsding,0
17431,apbassi89,0
17432,kitsunde,0
17433,peterver,0
17434,oeb25,0
17435,iezer,0
17436,lukaleli,0
17437,jameskrill,0
17438,liaojw,0
17439,jianghaojun,1
17440,Fodoj,0
17441,ericvasconcelos,0
17442,sohelamin,0
17443,jsvensson,0
17444,rahul286,0
17445,garretttaco,0
17446,samuelclay,0
17447,SimplePaul,1
17448,rootsli,0
17449,dorianfm,0
17450,bidiu,0
17451,MicroJes,0
17452,siddas27,1
17453,alicanb,1
17454,pedrobarrostech,0
17455,crpietschmann,0
17456,johnsardine,0
17457,drklee3,0
17458,M4gicT0,0
17459,pilgwon,1
17460,edityomurti,1
17461,d0b3ga1,1
17462,ctwardy,1
17463,hsyndeniz,0
17464,everdaniel,0
17465,fatosmorina,1
17466,leominov,0
17467,orangle,0
17468,lixiaolongxl,0
17469,caseyamcl,0
17470,lucaswadedavis,0
17471,rpython,0
17472,ainvyu,0
17473,suits-at,0
17474,ericnovik,1
17475,howderek,0
17476,jingchenxu,0
17477,imbaguanxin,1
17478,pchiwan,0
17479,jeronimodeleon,1
17480,alanzhai219,1
17481,axelav,0
17482,ppintosilva,1
17483,stevebang,0
17484,a0viedo,0
17485,Anik1199,0
17486,davidrobles,0
17487,nSimonFR,1
17488,justinbmeyer,0
17489,alainrichardt,1
17490,RebieKong,1
17491,goldsmith,1
17492,gladchinda,0
17493,esafirm,0
17494,rahman95,0
17495,JerryCai,0
17496,luanraithz,0
17497,sithukyaw007,0
17498,samosaara,0
17499,mtnbarreto,0
17500,nlhuykhang,0
17501,MattivdWeem,0
17502,JeremiahZhang,1
17503,fjossinet,0
17504,iamkirkbater,0
17505,Hext123,0
17506,sathyamvellal,0
17507,bill1012,0
17508,ryanj,0
17509,insanepl,0
17510,patferguson,0
17511,fenixbinario,0
17512,rschultheis,0
17513,mamapitufo,0
17514,KDwang2018,1
17515,JeffreyBool,0
17516,jechol,0
17517,liuqc11,1
17518,baumannzone,0
17519,NSFish,1
17520,devtin,0
17521,DanielSchuette,0
17522,arturbien,0
17523,ddiakopoulos,0
17524,OtavioRMachado,1
17525,AidanDai,0
17526,oaleeapp,0
17527,lukasoppermann,0
17528,ecogit,0
17529,hardikbansal,1
17530,flexdinesh,0
17531,demian85,0
17532,sirn,0
17533,heycarsten,0
17534,geoffmacd,0
17535,sutter,0
17536,Jerriychen,1
17537,czs0x55aa,1
17538,chazeon,0
17539,a2un,0
17540,OSMeteor,0
17541,boyuan-li,1
17542,avesus,0
17543,JulienTant,0
17544,bglassy,0
17545,rudygt,1
17546,rachel-ftw,0
17547,keitaoouchi,1
17548,monking,0
17549,HKervadec,1
17550,rajeshm20,1
17551,threeknife,0
17552,luoxn28,0
17553,ganguvamshi,1
17554,JoshuaQYH,0
17555,dmngu9,0
17556,dvaqueiro,0
17557,massimo-me,0
17558,MrFrankel,0
17559,nakarin0528,1
17560,navdeep-G,0
17561,CJY0208,0
17562,doganozturk,0
17563,devsnek,0
17564,mtxr,0
17565,huxingyi,0
17566,AlanMunson,0
17567,ChenShihao,0
17568,dermidgen,0
17569,PhoenixShield,1
17570,aslupin,0
17571,koenbok,0
17572,oxynux,0
17573,siansiansu,0
17574,Kiailandi,0
17575,Kuqd,0
17576,stevepeak,0
17577,sivu1,1
17578,rickyjanuari,0
17579,aze3ma,0
17580,ri7nz,0
17581,agrija9,1
17582,schjonhaug,1
17583,baxri,0
17584,cnnblike,0
17585,MAinulYaqin,0
17586,RuiZhang2016,1
17587,shirley5li,0
17588,Vamshi99,1
17589,reysmerwvr,0
17590,clinttepe,1
17591,chiehchiu,1
17592,jonatasnona,0
17593,retlehs,0
17594,gimdongwoo,0
17595,eoinkelly,0
17596,jaysoo,0
17597,AsierFox,0
17598,awais786327,0
17599,Mooooooon,0
17600,liufsd,0
17601,mbarki-mohamed,0
17602,peterfschaadt,0
17603,noahbuscher,0
17604,justinhernandez,0
17605,luanhailiang,0
17606,Shino161,0
17607,fumita,0
17608,eugene87222,1
17609,jhonn-y2j,1
17610,offthewallace,1
17611,iwind,0
17612,bharani91,0
17613,Emran04,0
17614,neohack22,1
17615,openinx,0
17616,Huynhvantoan,0
17617,nicka,0
17618,aapiro,0
17619,AiAe,0
17620,franz-josef-kaiser,0
17621,jonalvarezz,0
17622,iCiccio,1
17623,JayveeHe,0
17624,jamiesoncj,0
17625,ganeshtata,1
17626,jasonbahl,0
17627,ZachTRice,0
17628,kaca0083,1
17629,boggsey,0
17630,fathyb,0
17631,leven-cn,0
17632,maniart,0
17633,BlackGanglion,0
17634,MagicHacker,0
17635,freedomofkeima,0
17636,mayuelei66,0
17637,goszowski,0
17638,chrisgoddard,0
17639,raphaelgodro,1
17640,skyujilong,0
17641,PaladinTyrion,0
17642,mjlaufer,0
17643,ncepuwanghui,0
17644,stanzhai,0
17645,karliky,0
17646,jtokoph,0
17647,davydovanton,0
17648,galkowskit,0
17649,iampawan,0
17650,rauldobrota,0
17651,DrDab,1
17652,jiesutd,1
17653,gabemdev,0
17654,jessmartin,0
17655,taey16,1
17656,pointbazaar,0
17657,scriptology,0
17658,GannouniMohamed,0
17659,FermiDirak,1
17660,Chun-MingChen,0
17661,VikingWarlock,0
17662,AnshulBasia,1
17663,Hsuer,0
17664,aa362ce,1
17665,liyuechun,0
17666,conradkay,0
17667,puretears,0
17668,thtang,1
17669,realtux,0
17670,Freytag,0
17671,mgocobachi,0
17672,iphone-andy,0
17673,jethro91,0
17674,sebastiandziadzio,1
17675,dshaw,0
17676,frozeman,0
17677,JBed,1
17678,sorinmuchi,0
17679,gaoliyao,1
17680,FeliciousX,0
17681,jaejaywoo,1
17682,postrad,0
17683,AKST,0
17684,Liyuk,0
17685,adi23arora,0
17686,maximtop,0
17687,liyao,0
17688,mhaboali,1
17689,pancerZH,1
17690,chudongfang,1
17691,Vandise,0
17692,cdax,0
17693,milocode,1
17694,pbek,0
17695,ruiyongsheng,0
17696,lbarratt,0
17697,NlightNFotis,0
17698,hyl,0
17699,chisom5,0
17700,NestorRV,1
17701,swifth,0
17702,mrjoelkemp,0
17703,ivanlori,0
17704,danmichaelo,0
17705,elcarim5efil,0
17706,Ge-yuan-jun,0
17707,beyoung,0
17708,rahimrahman,0
17709,nlwstein,0
17710,jgab-net,0
17711,Akhilagp,1
17712,bagustris,1
17713,Jahng,0
17714,andrest,0
17715,nazmul202101,0
17716,freyk,0
17717,joelennon,0
17718,Gotham13121997,1
17719,erdiucar,0
17720,Angelfirenze01,0
17721,anshuman-singh-93,0
17722,lining0806,0
17723,ozlerhakan,0
17724,stepfencurryxiao,1
17725,ryerh,0
17726,inferjay,0
17727,NormandErwan,0
17728,davidkaste,0
17729,joalbright,0
17730,3ygun,0
17731,dukenst2006,0
17732,k0shk0sh,0
17733,baoziv587,0
17734,Johnhacker,0
17735,nickw444,0
17736,chuhemiao,0
17737,nclavaud,0
17738,Chrisding,1
17739,gurunate,0
17740,patrickelectric,0
17741,robskidmore,0
17742,CodHeK,0
17743,drmcarvalho,0
17744,aaronsmulktis,0
17745,miaviles,1
17746,Winter-Guerra,0
17747,nathanhenniges,0
17748,sylviot,0
17749,muzipiao,1
17750,kinglion,0
17751,cuthie,1
17752,howardlau1999,1
17753,mattlockyer,0
17754,lancer2002,1
17755,VctrAndrade,0
17756,sk48880,1
17757,dogrod,0
17758,nfcampos,0
17759,luk3Sky,0
17760,perfectspr,1
17761,shuimu0579,0
17762,semihtok,0
17763,tiagoalexbastos,1
17764,alvachien,0
17765,543877815,0
17766,rafaelrferreira,0
17767,coderberry,0
17768,LaurenceM10,0
17769,kevinrodrigues,0
17770,Dpuntu,0
17771,RyanWarner,0
17772,Juszczak,0
17773,snikch,0
17774,iameli,0
17775,mintisan,0
17776,ZainaliSyed,0
17777,rebeccaryang,0
17778,fnk0,0
17779,andrictham,0
17780,DimasInchidi,0
17781,isonet,0
17782,jpadilla,0
17783,JSalaat,0
17784,chenhongen,0
17785,hungvietdo,0
17786,joshjung,0
17787,enjelhutasoit,0
17788,pavinthan,0
17789,iquito,0
17790,JSpiner,1
17791,sovicheacheth,0
17792,hunkim,1
17793,sudhanshuptl,1
17794,rafaelcorradini,0
17795,kinglisky,0
17796,joom,0
17797,lmcjt37,0
17798,dielsonsales,0
17799,ahirmayur,0
17800,mggwxyz,0
17801,munisisazade,1
17802,l0ftyWhizZ,1
17803,IntegerMan,0
17804,acangiano,0
17805,patrickskim,0
17806,Luavis,0
17807,GanymedeNil,0
17808,marystovall,1
17809,RAHMANINkolesi,0
17810,avargas,0
17811,PaulNoth,0
